             Fingerprints used:
             Type:  BP
             Pt:  20 G1s   6 G2s
    0.07s: Processing training data
             Number of training images: 500
    0.83s: Trying to load training fingerprints
             Fingerprints were not found
    0.83s: Calculating training fingerprints
    0.83s: Training
       Epoch      CumLoss     EnergyRMSE   ForceRMSE
         250     0.004613     0.000633     0.032310
         251     0.004642     0.000873     0.032237
         252     0.004642     0.000919     0.032177
         253     0.004601     0.000813     0.032021
         254     0.004543     0.000552     0.031883
         255     0.004500     0.000328     0.031738
         256     0.004491     0.000377     0.031645
         257     0.004503     0.000565     0.031591
         258     0.004512     0.000709     0.031508
         259     0.004501     0.000707     0.031433
         260     0.004470     0.000615     0.031305
         261     0.004433     0.000435     0.031194
         262     0.004406     0.000308     0.031080
         263     0.004396     0.000334     0.030993
         264     0.004396     0.000444     0.030927
         265     0.004397     0.000551     0.030847
         266     0.004391     0.000575     0.030779
         267     0.004374     0.000555     0.030679
         268     0.004351     0.000466     0.030591
         269     0.004328     0.000380     0.030486
         270     0.004310     0.000301     0.030399
         271     0.004297     0.000292     0.030317
         272     0.004290     0.000342     0.030240
         273     0.004285     0.000396     0.030173
         274     0.004280     0.000452     0.030097
         275     0.004274     0.000475     0.030033
         276     0.004265     0.000495     0.029951
         277     0.004253     0.000482     0.029881
         278     0.004240     0.000471     0.029797
         279     0.004226     0.000435     0.029726
         280     0.004212     0.000412     0.029643
         281     0.004199     0.000375     0.029571
         282     0.004186     0.000356     0.029492
         283     0.004174     0.000328     0.029423
         284     0.004163     0.000317     0.029349
         285     0.004152     0.000301     0.029281
         286     0.004142     0.000298     0.029210
         287     0.004132     0.000290     0.029143
         288     0.004122     0.000291     0.029075
         289     0.004113     0.000287     0.029010
         290     0.004104     0.000292     0.028943
         291     0.004095     0.000293     0.028881
         292     0.004087     0.000307     0.028815
         293     0.004079     0.000320     0.028756
         294     0.004074     0.000357     0.028695
         295     0.004071     0.000407     0.028645
         296     0.004076     0.000510     0.028594
         297     0.004094     0.000655     0.028575
         298     0.004138     0.000894     0.028572
         299     0.004234     0.001219     0.028670
         300     0.004395     0.001645     0.028820
         301     0.004618     0.002085     0.029138
         302     0.004727     0.002294     0.029225
         303     0.004573     0.002015     0.029029
         304     0.004162     0.001120     0.028348
         305     0.003982     0.000317     0.028066
         306     0.004193     0.001228     0.028347
         307     0.004366     0.001680     0.028495
         308     0.004222     0.001348     0.028291
         309     0.003972     0.000469     0.027892
         310     0.004012     0.000726     0.027899
         311     0.004184     0.001297     0.028126
         312     0.004136     0.001192     0.028004
         313     0.003956     0.000519     0.027729
         314     0.003945     0.000493     0.027676
         315     0.004062     0.001028     0.027791
         316     0.004053     0.001009     0.027756
         317     0.003926     0.000509     0.027530
         318     0.003905     0.000402     0.027468
         319     0.003984     0.000836     0.027547
         320     0.003981     0.000851     0.027498
         321     0.003896     0.000459     0.027356
         322     0.003873     0.000330     0.027286
         323     0.003923     0.000682     0.027316
         324     0.003927     0.000719     0.027299
         325     0.003869     0.000448     0.027171
         326     0.003844     0.000286     0.027108
         327     0.003874     0.000547     0.027119
         328     0.003881     0.000627     0.027086
         329     0.003844     0.000431     0.027011
         330     0.003819     0.000258     0.026939
