nohup: ignoring input
             Fingerprints used:
             Type:  BP
             C :  20 G1s
             H :  20 G1s
    0.33s: Processing training data
             Number of training images: 570
    0.97s: Trying to load training fingerprints
             Fingerprints were not found
    0.97s: Calculating training fingerprints
    0.97s: Training
       Epoch      CumLoss     EnergyRMSE   ForceRMSE
         608     0.084001     0.051310     0.470290
         609     0.083996     0.051319     0.470197
         610     0.083995     0.051327     0.470148
         611     0.083994     0.051309     0.470237
         612     0.083990     0.051322     0.470124
         613     0.083986     0.051317     0.470123
         614     0.083986     0.051306     0.470175
         615     0.083983     0.051322     0.470068
         616     0.083979     0.051312     0.470087
         617     0.083977     0.051311     0.470072
         618     0.083976     0.051319     0.470019
         619     0.083973     0.051304     0.470073
         620     0.083970     0.051311     0.470005
         621     0.083968     0.051313     0.469978
         622     0.083966     0.051303     0.470013
         623     0.083963     0.051312     0.469942
         624     0.083960     0.051304     0.469959
         625     0.083958     0.051300     0.469959
         626     0.083956     0.051306     0.469909
         627     0.083954     0.051297     0.469938
         628     0.083951     0.051300     0.469894
         629     0.083949     0.051299     0.469881
         630     0.083947     0.051291     0.469906
         631     0.083944     0.051296     0.469856
         632     0.083941     0.051290     0.469866
         633     0.083939     0.051288     0.469854
         634     0.083937     0.051291     0.469823
         635     0.083935     0.051283     0.469844
         636     0.083932     0.051285     0.469808
         637     0.083930     0.051282     0.469802
         638     0.083927     0.051278     0.469805
         639     0.083925     0.051281     0.469770
         640     0.083923     0.051275     0.469780
         641     0.083920     0.051276     0.469755
         642     0.083918     0.051275     0.469738
         643     0.083915     0.051270     0.469743
         644     0.083913     0.051272     0.469710
         645     0.083911     0.051268     0.469712
         646     0.083908     0.051267     0.469694
         647     0.083906     0.051268     0.469672
         648     0.083904     0.051263     0.469674
         649     0.083901     0.051265     0.469645
         650     0.083899     0.051261     0.469642
         651     0.083896     0.051260     0.469627
         652     0.083894     0.051260     0.469605
         653     0.083892     0.051257     0.469603
         654     0.083889     0.051258     0.469577
         655     0.083887     0.051255     0.469572
         656     0.083884     0.051253     0.469558
         657     0.083882     0.051253     0.469538
         658     0.083880     0.051250     0.469534
         659     0.083877     0.051251     0.469509
         660     0.083875     0.051248     0.469504
         661     0.083873     0.051247     0.469488
         662     0.083870     0.051246     0.469473
         663     0.083868     0.051243     0.469465
         664     0.083865     0.051243     0.469443
         665     0.083863     0.051240     0.469437
         666     0.083861     0.051240     0.469419
         667     0.083858     0.051238     0.469407
         668     0.083856     0.051236     0.469396
         669     0.083853     0.051235     0.469378
         670     0.083851     0.051233     0.469370
         671     0.083848     0.051232     0.469351
         672     0.083846     0.051230     0.469342
         673     0.083844     0.051229     0.469326
         674     0.083841     0.051228     0.469312
         675     0.083839     0.051226     0.469301
         676     0.083836     0.051225     0.469283
         677     0.083834     0.051223     0.469274
         678     0.083831     0.051222     0.469255
         679     0.083829     0.051220     0.469245
         680     0.083826     0.051219     0.469229
         681     0.083824     0.051217     0.469215
         682     0.083822     0.051216     0.469202
         683     0.083819     0.051215     0.469185
         684     0.083817     0.051213     0.469174
         685     0.083814     0.051212     0.469156
         686     0.083812     0.051210     0.469145
         687     0.083809     0.051209     0.469128
         688     0.083807     0.051207     0.469116
         689     0.083804     0.051206     0.469099
         690     0.083802     0.051204     0.469086
         691     0.083799     0.051203     0.469070
         692     0.083797     0.051202     0.469056
         693     0.083794     0.051200     0.469041
         694     0.083792     0.051199     0.469026
         695     0.083789     0.051197     0.469012
         696     0.083786     0.051196     0.468996
         697     0.083784     0.051194     0.468983
         698     0.083781     0.051193     0.468965
         699     0.083779     0.051191     0.468953
         700     0.083776     0.051190     0.468935
         701     0.083774     0.051188     0.468924
         702     0.083771     0.051188     0.468904
         703     0.083768     0.051185     0.468894
         704     0.083766     0.051185     0.468872
         705     0.083763     0.051182     0.468865
         706     0.083761     0.051183     0.468839
         707     0.083758     0.051178     0.468838
         708     0.083756     0.051180     0.468804
         709     0.083753     0.051174     0.468815
         710     0.083751     0.051179     0.468767
         711     0.083748     0.051169     0.468803
         712     0.083747     0.051180     0.468728
         713     0.083746     0.051161     0.468825
         714     0.083748     0.051185     0.468709
         715     0.083754     0.051147     0.468974
         716     0.083772     0.051199     0.468846
         717     0.083815     0.051118     0.469670
         718     0.083912     0.051236     0.469896
         719     0.084118     0.051062     0.472676
         720     0.084476     0.051308     0.474538
         721     0.084894     0.050989     0.479955
         722     0.084870     0.051324     0.477954
         723     0.084207     0.051017     0.473710
         724     0.083720     0.051102     0.468915
         725     0.084068     0.051171     0.471643
         726     0.084433     0.050930     0.476188
         727     0.084063     0.051140     0.471773
         728     0.083730     0.051053     0.469265
         729     0.084042     0.050962     0.472542
         730     0.084147     0.051146     0.472480
         731     0.083787     0.050980     0.470180
         732     0.083788     0.050977     0.470203
         733     0.084009     0.051113     0.471435
         734     0.083845     0.050986     0.470661
         735     0.083711     0.051042     0.469159
         736     0.083878     0.051120     0.470229
         737     0.083868     0.050988     0.470856
         738     0.083703     0.051066     0.468961
         739     0.083774     0.051116     0.469323
         740     0.083848     0.051029     0.470457
         741     0.083723     0.051129     0.468796
         742     0.083704     0.051122     0.468662
         743     0.083792     0.051054     0.469814
